hindi word	english translation	type	gender	examples	image	audio	category	subcategory	is_translit
हिरन	deer	noun	masc	मादा हिरन के सींघ होते है|; Male deer have antlers.; हिरन दूर भाग रहें हें|; The deer are running away.; हिरन खेत में है; deer in the field	image_1980.jpeg	audio_1980.mp3	Recreation and Leisure	Zoo	
ज़ीब्रा	zebra	noun	masc	ज़ीब्रा अपनी गर्दन घीस रहें हैं|; The zebras are rubbing their necks.; काले और सफेद पट्टे वाला ज़ीब्रा; black and white striped zebra	image_1981.jpeg	audio_1981.mp3	Recreation and Leisure	Zoo	
भेड़िया	wolf	noun	masc	धूसर रंग का भेड़िया घास के मैदान में भूजन खोज रहा है|; The gray wolf is foraging for food in the meadow.; गुर्राता हुआ भेड़िया; howling wolf; भेड़िया गुर्रा रहा है|; The wolf is howling.; धूसर रंग का भेड़िया; gray wolf	image_1982.jpeg	audio_1982.mp3	Recreation and Leisure	Zoo	
जंगली सूअर	wild boar	noun	masc	जंगली सूअर घास खा रहे हैं|; The wild boars are chewing the grass.; बर्फ़ में जंगली सुआ है; wild boar in the snow; जंगली सूअर बर्फ़ में चल रहा है|; The wild boar is walking in the snow.	image_1983.jpeg	audio_1983.mp3	Recreation and Leisure	Zoo	
बाघ	tiger	noun	masc	बाघ जंगल में शिकार के लिए घूम रहा है|; The tiger snoops around the wood.; बाघ चट्टानों पर लेटा है|; The tiger is lying on the rocks.	image_1984.jpeg	audio_1984.mp3	Recreation and Leisure	Zoo	
गेंडा	rhinoceros	noun	masc	काले रंग का गेंडा घास के मैदान में चल रहा है|; The black rhinoceros is walking in the grassland.; धूसर रंग का गेंडा; gray rhinoceros	image_1985.jpeg	audio_1985.mp3	Recreation and Leisure	Zoo	
राकून	raccoon	noun	masc	राकून जंगल में मूँगफलियाँ खा रहा है|; The raccoon is eating peanuts in the forest.; फारवाला राकून; furry raccoon; राकून पेड़ पर है|; The raccoon is in the tree.	image_1986.jpeg	audio_1986.mp3	Recreation and Leisure	Zoo	
उल्लू	owl	noun	masc	उल्लू अपना सर उल्टा कर रहा है!; The owl is turning his head upside down!; उड़नेवाला उल्लू; flying owl; उल्लू आकाश में उड़ रहा है|; The owl is flying in the air.	image_1987.jpeg	audio_1987.mp3	Recreation and Leisure	Zoo	
बंदर	monkey	noun	masc	बंदर लकड़ी से चीटियाँ खा रहे हैं|; The monkeys are eating ants with a stick.	image_1988.jpeg	audio_1988.mp3	Recreation and Leisure	Zoo	
शेर	lion	noun	masc	शेर ठहरता है और फिर चलने लगता है|; The lion pauses and then continues walking.; शेर सो रहा है|; The lion is sleeping.; बड़ा शेर; big lion	image_1989.jpeg	audio_1989.mp3	Recreation and Leisure	Zoo	
जैगुआर	jaguar	noun	masc	जैगुआर छाया में विश्राम कर रहें हैं|; The jaguars are relaxing in the shade.; चितकबरा जैगुआर; spotted jaguar; जैगुआर भोजन के लिए शिकार कर रहा है|; The jaguar is hunting for food.	image_1990.jpeg	audio_1990.mp3	Recreation and Leisure	Zoo	
गोरिल्ला	gorilla	noun	masc	गोरिल्ला जंगल के रास्ते पर चलते जा रहा है|; The gorilla is walking down a path in the jungle.; काले और चांदनी रंग का गोरिल्ला; black and silver gorilla	image_1991.jpeg	audio_1991.mp3	Recreation and Leisure	Zoo	
जिराफ़	giraffe	noun	masc	जिराफ़ घास के मैदान में है; giraffe in the grasslands; जिराफ़ चिड़ियाघरमें पेड़ की पत्तियाँ खा रहें हैं|; The giraffes are eating leaves from a tree in a zoo.	image_1992.jpeg	audio_1992.mp3	Recreation and Leisure	Zoo	
लोमड़ी	fox	noun	fem	लोमड़ी बर्फ़ में है; fox in the snow; लाल रंग की लोमड़ी बर्फ़ में खड़ी है|; The red fox is standing in the snow.	image_1993.jpeg	audio_1993.mp3	Recreation and Leisure	Zoo	
हाथी	elephant	noun	masc	मैंने हाथी को चिड़िया घर में देखा|; I saw an elephant at the zoo.; हाथी का बच्चा चिड़िया घर में धूल से खेल रहा है|; The baby elephant is playing with dirt in a zoo.	image_1994.jpeg	audio_1994.mp3	Recreation and Leisure	Zoo	
चिम्पांजी	chimpanzee	noun	masc	चिम्पांजी घास के मैदान के रास्ते पर चलते जा रहें हैं|; The chimpanzees are walking down a path in the grasslands.; काले रंग का चिम्पांजी; black chimpanzee	image_1995.jpeg	audio_1995.mp3	Recreation and Leisure	Zoo	
चीता	cheetah	noun	masc	चीता घास के मैदान में भोजन ढ़ूँढ़ रहा है|; The cheetah is searching for food in the grassland.; चितकबरा चीता; spotted cheetah; चीता पहाड़ के ऊपर बैठा है|; The cheetah is sitting on the hill.; चीता पृथ्वी पर दौड़नेवाला सबसे तेज जानवर है|; The cheetah is the fastest land animal on earth.	image_1996.jpeg	audio_1996.mp3	Recreation and Leisure	Zoo	
